_real_time,_totl_time,missn_time,timer_time,_zulu_time,local_time,hobbs_time,_Vind_kias,_Vind_keas,Vtrue_ktas,Vtrue_ktgs,_Vind__mph,Vtruemphas,Vtruemphgs,_Machratio,__VVI__fpm,Gloadnorml,Gloadaxial,Gload_side,alpha__deg,_beta__deg,hpath_true,vpath__deg,_slip__deg,pitch__deg,_roll__deg,hding_true,hding__mag,mavar__deg,__mag_comp,__lat__deg,__lon__deg,___CGftMSL,_gearftagl,terrnftMSL,p-altftMSL,__latorign,__lonorign,thro1engin
32.53773,1494.33752,4.98825,0,11.21504,16.71504,3.89124,156.29063,155.91617,200.80664,200.80423,179.85605,231.08417,231.08139,0.32217,92.38821,1.01168,0.05965,-0.00129,3.54435,-0.10524,174.92622,0.35277,-0.07452,3.89784,0.45358,174.84901,174.43129,-0.41773,174.96457,26.50658,82.6264,16318.32617,16036.61426,278.34531,16318.31152,26.5,83,0.11765
32.67396,1494.47375,5.12448,0,11.21508,16.71508,3.89128,156.29112,155.89688,200.78273,200.78014,179.85661,231.05666,231.05367,0.32213,97.00354,1.01153,0.05971,-0.00133,3.54475,-0.10604,174.93118,0.36393,-0.07449,3.90941,0.45149,174.85306,174.43535,-0.41771,174.96805,26.50646,82.6264,16318.61426,16036.95508,278.29184,16318.59961,26.5,83,0.11765
32.79395,1494.59326,5.24405,0,11.21511,16.71511,3.89131,156.28816,155.87968,200.76146,200.7588,179.85321,231.03217,231.02911,0.3221,101.0006,1.01149,0.05978,-0.00136,3.5455,-0.10663,174.93549,0.37367,-0.07458,3.9199,0.44872,174.8566,174.4389,-0.41769,174.97089,26.50635,82.62642,16318.87402,16037.2627,278.24509,16318.86035,26.5,83,0.11765
32.88518,1494.68457,5.33529,0,11.21513,16.71513,3.89134,156.28412,155.86646,200.7451,200.74202,179.84856,231.01334,231.0098,0.32207,104.00777,1.01149,0.05985,-0.00137,3.5462,-0.10698,174.93874,0.3811,-0.0747,3.92803,0.4461,174.85934,174.44167,-0.41768,174.97293,26.50626,82.62643,16319.07812,16037.50195,278.20941,16319.06348,26.5,83,0.11765
33.0271,1494.80286,5.45362,0,11.21517,16.71517,3.89137,156.27693,155.84914,200.72368,200.72047,179.84029,230.98869,230.985,0.32204,107.85481,1.01149,0.05996,-0.00139,3.54712,-0.10725,174.9429,0.39075,-0.0749,3.93859,0.4422,174.86299,174.44533,-0.41766,174.97534,26.50615,82.62643,16319.34766,16037.81738,278.16321,16319.33301,26.5,83,0.11765
33.13576,1494.9115,5.56227,0,11.2152,16.7152,3.8914,156.26872,155.8331,200.70387,200.70038,179.83084,230.9659,230.96188,0.322,111.32694,1.01147,0.06006,-0.00139,3.54788,-0.10735,174.94669,0.3996,-0.0751,3.9482,0.43833,174.86647,174.44882,-0.41765,174.97737,26.50605,82.62645,16319.60059,16038.1123,278.12088,16319.58691,26.5,83,0.11765
33.27784,1495.04395,5.69467,0,11.21523,16.71523,3.89144,156.2569,155.81346,200.67961,200.6759,179.81723,230.93799,230.93372,0.32197,115.50399,1.01138,0.06019,-0.00138,3.54859,-0.10726,174.95125,0.41037,-0.07532,3.95967,0.43351,174.8708,174.45317,-0.41763,174.9796,26.50593,82.62646,16319.91699,16038.48047,278.06943,16319.90332,26.5,83,0.11765
33.41127,1495.17737,5.8281,0,11.21527,16.71527,3.89147,156.2433,155.79349,200.65498,200.65097,179.80159,230.90964,230.90501,0.32193,119.65083,1.01121,0.06033,-0.00137,3.54901,-0.10699,174.95578,0.42113,-0.07549,3.97084,0.42885,174.87534,174.45773,-0.41761,174.98166,26.50581,82.62647,16320.24414,16038.86035,278.01767,16320.23047,26.5,83,0.11765
33.52348,1495.28955,5.94031,0,11.2153,16.7153,3.8915,156.23085,155.77664,200.6342,200.63002,179.78726,230.88573,230.88091,0.32189,123.09837,1.01102,0.06045,-0.00135,3.54914,-0.10668,174.95956,0.43007,-0.07559,3.9799,0.42525,174.8792,174.46161,-0.41759,174.98331,26.5057,82.62648,16320.52637,16039.18555,277.97424,16320.51172,26.5,83,0.11765
33.66195,1495.40466,6.05537,0,11.21533,16.71533,3.89154,156.21722,155.75931,200.61287,200.60838,179.77158,230.86118,230.85602,0.32186,126.60085,1.01079,0.06058,-0.00133,3.54903,-0.10635,174.96341,0.43913,-0.07562,3.98884,0.42197,174.88319,174.46562,-0.41758,174.98499,26.50559,82.6265,16320.82129,16039.52539,277.92975,16320.80762,26.5,83,0.11765
33.78437,1495.52014,6.1709,0,11.21537,16.71537,3.89157,156.20285,155.74191,200.59143,200.5869,179.75504,230.83652,230.83128,0.32183,130.07846,1.01048,0.06073,-0.00132,3.54876,-0.106,174.96725,0.44805,-0.0756,3.99748,0.41909,174.88721,174.46965,-0.41756,174.98663,26.50549,82.6265,16321.12402,16039.45312,278.30344,16321.10938,26.5,83,0.11765
33.91898,1495.65479,6.30551,0,11.2154,16.7154,3.89161,156.18542,155.72168,200.56659,200.56155,179.73499,230.80792,230.80212,0.32179,134.06743,1.01009,0.06096,-0.0013,3.54831,-0.10568,174.97171,0.45819,-0.07552,4.00718,0.41624,174.89178,174.47424,-0.41754,174.98862,26.50536,82.62652,16321.4834,16039.34082,278.77469,16321.46973,26.5,83,0.11765
34.03419,1495.77002,6.42072,0,11.21544,16.71544,3.89164,156.16995,155.70454,200.54555,200.54034,179.71718,230.78371,230.77771,0.32175,137.45193,1.00975,0.06118,-0.00129,3.54789,-0.10549,174.97549,0.46666,-0.07542,4.01521,0.41416,174.89563,174.4781,-0.41752,174.99034,26.50526,82.62653,16321.79785,16039.25293,279.1781,16321.7832,26.5,83,0.11765
